asset,product,p_level,hub_mean,basis_mean,da_spr_hub_mean,da_spr_node_mean,expected_ref_price,fixed_price,risk_premium
Wind_A,RT_HUB,0.75,57.29506463174156,8.96435716138334,7.4520242652977755,7.181563715609927,57.29506463174156,105.93923848757302,48.64417385583146
Wind_A,RT_NODE,0.75,57.29506463174156,8.96435716138334,7.4520242652977755,7.181563715609927,48.33070747035822,106.27668840615544,57.94598093579722
Wind_A,DA_HUB,0.75,57.29506463174156,8.96435716138334,7.4520242652977755,7.181563715609927,64.74708889703933,124.08447360456609,59.33738470752675
Wind_A,DA_NODE,0.75,57.29506463174156,8.96435716138334,7.4520242652977755,7.181563715609927,55.512271185968146,124.53352056977795,69.0212493838098
